transaction_date,house_age,distance_to_mrt,convenience_stores,latitude,longitude,price_per_unit_area
2012.5066191248382,34.6496767903026,1368.1941086456625,4,25.037819300032464,121.48184304007205,35.22814812618766
2014.1930896194453,13.577009958133663,284.7428685525433,4,24.916449125006306,121.4290389753413,50.618540390755896
2012.358345307786,2.3745152103569422,1027.0025187717272,8,24.99567939065655,121.52926003313154,59.69587913828343
2012.505934645415,20.546842293906025,148.93074327432768,7,25.075212534326,121.53850259336613,57.517505500010834
2013.8408163051408,15.933928337745865,1436.0086725182714,2,24.997685284081165,121.55480324106347,40.66436490623186
2013.9947110371245,21.351292773155958,2483.501487017458,8,25.035229991833585,121.5333979039181,36.34640829952154
2012.2746795031117,28.394850177486965,106.21914458168551,6,24.959877619901953,121.47758412190976,55.01514148466337
2012.2434620012716,23.010707066561245,928.4557711119373,2,25.068038185948257,121.41101289436048,42.410975906860685
2014.9025291973026,34.06567305186994,104.99050486888348,0,25.008880498703,121.51241272275834,46.4536900535856
2012.361966012331,15.75085245601619,1020.8816706332493,0,24.981901364797366,121.57695013965346,35.92841870410708
2013.5657554123077,6.215986649282925,222.75539689800868,4,24.913174813591215,121.5040231236724,51.7285839204624
2013.8102178724628,22.538779842499256,2048.164890348092,9,24.998011011397896,121.41333484022904,40.71108396064421
2014.9761260165842,4.6658365897674425,1790.5659077278733,4,24.984246410493743,121.46879144302842,42.03620095204647
2012.419305232862,11.270678313054127,2170.771409400857,2,25.029513335071083,121.58135310552169,30.686305045305268
2012.8654778094258,8.084004189316287,1091.4334195762938,7,24.987483000584977,121.47758565607573,46.503951332124544
2012.9834231620819,21.38207797418094,2932.5840033767695,3,25.005929292600236,121.51432882424083,15.903889429159015
2013.9693461541985,29.11021115412849,560.5024640342344,5,25.09575715359119,121.5514755724824,55.17062430755496
2013.647433150799,10.020361443559803,1577.4597221821934,5,25.047152217998633,121.46779375039849,43.05917848459771
2012.6889680899965,0.7887577604594309,22.567540229999974,7,24.98661447295888,121.49212360480057,67.2611017774886
2013.4156421372884,16.06283815213187,2625.3942159302446,1,24.949235164478562,121.49876818223333,25.800035507832646
2013.4418274454783,4.620847747037504,686.6877768610941,6,24.913359959485717,121.54259693784483,54.557542321216886
2013.4277373039727,2.567659281344863,327.33771941358873,1,24.92099707667291,121.5795036065943,49.4393298251451
2013.3883980967805,25.2891814835328,938.9319217736745,1,25.09622119519187,121.58317229604862,38.0428437949843
2012.4605650427936,29.77361036050616,1020.6089199913706,2,25.073439268857168,121.40194631737951,36.397218184420446
2014.8111542920115,13.75632781859684,22.60185542205166,1,25.090493793266585,121.41741003700251,45.48658315947422
2013.8301814486615,16.12573009803574,262.63727326928574,1,24.94419975455096,121.58943986305013,47.08383151963586
2013.2238842910817,22.696262985870924,430.45700512743804,0,25.030860068160617,121.48700435814536,45.31725774132664
2012.3345640319144,0.6510073066188937,2082.379606910368,2,25.013672176031864,121.54243770337727,38.519776566587
2014.3155816225317,20.557543463182736,1041.3599348723315,1,25.023569284165372,121.40176365418313,31.638127053673927
2013.7433498276628,9.804011293401302,3351.7402396965163,8,25.060660877241062,121.43993782860794,32.45277175158477
2013.3595758051472,18.563585507620566,953.4155912084238,2,24.94442618760307,121.5786261124846,38.8767465291653
2013.0961353895973,14.801990421346414,626.2478898654961,1,24.96375448973418,121.56529601516065,47.465849778654245
2014.0106097660541,9.884771534760798,2023.9631784408946,3,24.988365169963156,121.58826732883209,33.446032979010695
2013.058234615575,29.714488833971036,1610.1734601292414,6,25.023667510891983,121.57482752622583,38.422982754853464
2014.677444257419,27.442625185850776,1229.0556877709296,3,25.007417937025153,121.52319879375803,40.57813769414473
2012.2015000065433,34.70326098463906,1882.188746973771,4,24.900812273444977,121.40752346014585,29.507131513636132
2014.6723774726356,26.315671256239792,97.65919634516698,4,24.958353040140935,121.47699735035587,50.97013296038118
2014.1000304622023,37.03452261148862,166.8990890039233,5,24.922423115567316,121.46904859169172,52.68010988940652
2013.566424341627,29.751047330644177,348.0563387856614,6,25.03603514873404,121.42362603245869,48.74400009733726
2012.5236113948804,34.774700420290664,1113.6536314574184,7,24.91020194433829,121.54645182995029,49.3371321586122
2014.5874351009504,24.85393762683724,925.6054119105904,1,24.974871107663677,121.45903568009285,34.99614539832241
2014.6250148267038,7.111444303230985,527.1493697850225,3,24.987423716123782,121.57596609740432,50.82562681987241
2013.4611364801374,34.62066425297871,299.38943830071173,7,24.922663441597326,121.54303645531654,57.68613451569638
2014.7658930026096,29.46678677593148,315.9318479491833,7,24.926471020414688,121.48681942356835,51.182318608762316
2014.0943623519358,26.321292415364518,1133.8379658222984,2,24.98956456392049,121.41803389952571,32.17657795878438
2012.3050157087112,24.338014791750314,407.7965923864422,0,24.986210585801516,121.4712573723741,43.124442280409085
2013.0990064656696,4.671673110932701,386.09147019236894,2,25.089039052179878,121.51502908608879,51.61675314494397
2012.6271729758066,30.086602674577616,677.7946590820833,7,24.931760124026066,121.48168188972015,52.2977865433269
2014.895426351172,20.679119558384002,469.14175686434,4,25.06643871699788,121.51470454046019,51.17094290763644
2014.240368834047,35.79671529542083,1218.657368920833,1,25.007942781227726,121.4058745677721,33.59680715395676
2013.055789829069,14.335869372232061,44.043506514658255,8,25.043640586480848,121.43710174459854,64.32700555918794
2012.9147340358547,10.557744512057008,1105.255750626447,9,24.983223119488272,121.50400607194427,53.026623887361815
2014.9708342612782,3.408867031061149,1029.9173998578729,7,24.95792974988625,121.49313164739885,52.99543585328125
2012.1661862274927,38.253597602936715,1348.575072631502,3,25.065702825520173,121.48414767652322,41.47231225882663
2012.092678511108,30.076278989608674,274.36457690272186,0,25.00775977423564,121.54242820975286,42.82667770150062
2013.2197944311058,5.0614643429082395,1813.4306007420575,5,25.0896488377737,121.56361389432865,44.46103472921334
2012.8277715261224,38.180994455365536,884.8298752589153,0,25.026343862991766,121.56258015497247,33.484184530636874
2013.7583281517432,11.250144567663156,3081.2062442377473,8,25.018373380478288,121.4418783920524,36.30546573366603
2012.6070900943857,24.485995028380568,1991.1138617552951,6,24.97826882663314,121.47407490743171,36.11897999463444
2012.1417510165695,4.762451495291966,649.215684448739,6,25.096851060988836,121.42938342185626,56.90580358914818
2012.9028460753427,4.09481320060491,1872.3447499577208,7,25.088867455231817,121.46749636328325,47.545626996887925
2012.2544578169354,30.749201296063017,1079.7975781922762,3,24.941121105349193,121.45063383193596,39.471123885357855
2012.356731044102,21.11265608085,424.3865480278726,2,25.01131685332538,121.49408090718659,41.80375986581314
2014.598827320248,22.65413513525214,20.434098292114996,4,25.07168518627365,121.55445058902147,49.529267480681966
2014.2959636718158,11.31002823941234,528.8946456574416,0,24.957954313459553,121.48433703506404,44.67034574435108
2012.6490670856763,32.79959791115091,1286.891834226158,6,24.996973468368505,121.56731754717478,51.94141265335296
2012.1261993261592,1.8002154959244399,1704.107694940547,1,24.938614386216837,121.5881821057512,33.933719529244534
2012.4353907639952,4.427795332219779,664.2478497346451,8,24.960657942265374,121.54410898909548,57.93196984292819
2012.0582683641762,21.00658979666256,483.77515111199756,8,25.02116914934772,121.50362840155167,55.7116770711104
2012.4520189214397,2.573959286997174,378.0111597926916,3,24.910327521708393,121.45203106220599,55.831148951024666
2014.8318413775878,17.60479347756717,479.28670516149566,8,24.940205167050667,121.50728966718397,56.26486882548238
2012.585372723277,9.024368169273767,3107.667241933353,4,24.95898297661533,121.56433989178379,30.33497874823387
2012.5893039971438,30.13238462385268,123.96398226730452,9,25.020775386301157,121.56296377701473,63.48291935676998
2013.2071126495166,17.57528930271977,1241.4278145728197,2,25.038486333559483,121.48159563846359,38.928688402974856
2014.3438821062946,15.368320128179715,1094.4559294755104,9,24.997249191201476,121.59152074579458,54.138116418822044
2013.1879019092712,24.738947932029717,2899.7340245278233,9,24.959953238221814,121.44435622513711,36.85608834555212
2013.4797346242337,26.36366691883939,161.65383471178902,7,25.038260745795807,121.50181998061609,59.19312547653082
2013.5219719387792,11.677740318057293,2579.6602418188927,8,24.909432361052158,121.50586628439085,36.69437717560439
2013.027950888101,10.539571717710423,762.4547087556732,5,24.93443842396776,121.58830837311412,51.6882109562003
2013.1518554404315,14.358904551323754,1037.082746069438,5,24.905420981184186,121.4368067994337,46.5867756343593
2012.9815125754278,10.949064978493862,504.53859835939863,1,24.925519487283086,121.42982539460768,41.42959286535462
2013.2040666726602,35.335247283660905,27.696498409104596,8,25.031037888609585,121.47812205188697,60.630631929549565
2013.3151587757525,2.304938861882264,1408.072799419672,4,25.02162653245354,121.40127884325074,40.85670456653556
2013.2652981881438,30.294914661858094,1945.761018566311,2,25.07900297515911,121.42592496003802,26.4114064485864
2012.7710600469454,34.408054514748905,843.9133788356795,8,25.060693290886455,121.51847982296783,50.95547015400044
2013.3380951576896,6.263841980822158,130.73941912592846,4,24.996854367823524,121.42366062373944,53.36098539923458
2014.97373388442,35.929433190788714,353.2512200492758,8,24.945233340970205,121.45304991316105,56.87528357301731
2014.4817637867723,15.676387066654165,319.45916168873765,4,24.926161711499542,121.543937922652,49.004939063771886
2013.0991773494789,13.801119473704588,2.810629068824765,4,25.072622981374316,121.46821791092303,53.776464177134415
2012.9807583655768,4.064617715904637,948.21299355745,2,24.998686253100608,121.40545689268637,39.225843347137186
2012.6501369372397,34.359617743987684,312.2509653807162,7,24.903918754112578,121.59738461696297,57.71356918118792
2013.7376587068256,37.44190081339293,735.6105950287684,8,25.06673665076909,121.54454550809106,56.11851310250992
2013.6097040407312,0.5773921111608837,4539.684121217214,3,25.057871026018677,121.55374772990977,9.352233176571678
2014.1131906369324,39.390341201275085,239.92576398574855,7,24.9316003177274,121.58335671138929,51.48124431454185
2014.4375233071505,33.01241517976402,389.7777299498973,0,24.982152921657303,121.44753701986082,35.57455022827491
2012.2671260152251,17.11654881959799,1110.914813895393,7,24.979888724637373,121.4374459756255,50.62571435737415
2014.1230427302403,2.5347192020291542,1871.9579810850983,9,25.056179736016553,121.41263133427947,49.04266532777939
2013.8456901516058,19.236310928657435,63.48138051017163,7,24.956056861199674,121.4333057531965,54.66560827747708
2013.4975826762666,4.9402502935710135,3859.9908678678507,3,24.9616007331205,121.47654700450668,17.968533609466974
2013.9436324426551,36.15687729645544,481.60750682296543,3,25.099258892931225,121.51892803607356,41.25788333512052
2012.3322509551892,32.6137091891685,1721.1899985871814,8,25.003118335791036,121.51726644539026,44.83900917199912
2012.8985374708238,3.552403471429808,929.6487684329524,7,24.987120865328475,121.50451181435803,54.45999902086683
2012.7030998974851,32.63442372467091,591.7055240024207,3,25.004454952031903,121.46176336040352,44.24393195269925
2012.8250931218909,0.553905838958717,598.8541955143032,1,25.071398850290628,121.59011101460399,45.58036250669757
2013.79828042574,11.211617263874235,860.1831656523937,6,24.957468972147122,121.58017411304925,50.79955590287615
2014.9126541856372,18.452630069241188,783.3370812648036,9,25.065736337793844,121.42122048802932,56.27885613591205
2013.8352810633455,19.503619113123722,677.1149801999128,1,25.044520644694487,121.41608670203873,39.57629834064989
2013.4590752697998,5.723757991167773,90.3462820895303,8,24.99048744483781,121.42259162346728,65.30875948866031
2013.0209019309996,13.834840929421413,1021.8802202966149,9,24.978730144623775,121.5374714854614,53.888430964724165
2012.6578152527693,8.900894439624306,1820.4632512188696,4,25.014335330614642,121.58005936456196,38.22887307182132
2012.936308248061,13.790965436606824,1199.0302430597037,6,24.915972598670226,121.53333387342379,46.85313566618208
2012.711186230954,4.232830108180932,744.221716187788,7,24.927941953788846,121.59352907638747,59.324818188166084
2012.2058625713266,39.706071779981464,510.2451575554,1,25.095771426979802,121.49929335718917,40.809556855337455
2013.2762678895012,11.805040419384083,233.8184668353355,8,24.981308849701048,121.42471613873094,56.92702306679676
2012.710581809382,27.54668333797421,2070.421193320323,7,25.024833208562693,121.57138967790813,36.28581198069289
2014.3006267043215,30.618735377200213,578.2984838099177,4,24.975688608088927,121.47384290660099,41.416657301998505
2013.114629625219,25.672528967168837,1233.5117971224254,9,25.082146513862018,121.41594220698506,49.397338046464526
2013.802201756588,18.521065283554602,3316.3745699248448,0,25.056267027624184,121.47533382240043,11.543042104751793
2014.880678013569,24.642157715141664,1137.0145130645121,6,25.063173838681987,121.50055893907664,48.7465124359976
2013.917081630794,21.137995780105413,695.6818039487335,1,25.014928892597883,121.54725990235411,39.60486038325601
2012.371570643388,18.56403456767293,342.65607386717403,2,24.910885379295447,121.44881989629097,36.686169347742876
2012.0694202837458,11.576645342241045,1861.9707045265816,1,24.92507984194888,121.42766159848345,34.093027921875084
2013.7842875104252,6.27861724595383,1018.9922975184909,9,25.00346168506909,121.46365647257032,57.524840630698705
2013.410546819609,22.720039007925457,816.9738529864053,9,25.05196643216928,121.52337987820408,50.73337625625114
2012.7018184575961,20.22934748737422,264.7084233757073,2,25.008169576689994,121.47442921754201,47.167578546440105
2014.6641760850446,31.095709251505113,976.9725203237912,3,25.026686385681327,121.48429023695645,41.48183978177157
2013.4488151684154,21.112812912285616,668.2909325503283,6,24.993707776141424,121.57775528066449,47.59683743563693
2012.0422839363855,13.112537720078038,2656.5449878553513,1,24.942951164770914,121.55379069942647,30.14497078831093
2014.5635806041266,2.321589828228894,792.9990037246138,4,25.019515331540656,121.51139486648297,54.99971647417945
2013.2958981709432,30.83386338352134,2461.9368639324657,8,25.069828788122773,121.53759889123201,37.89633192474696
2012.571928269818,22.203319539214718,1182.2555262716837,9,25.015086864050115,121.50778863745981,53.8339158735729
2014.3945048741919,35.217171031305504,640.7187553239589,2,25.019229410320005,121.44918403683121,43.01959342358875
2013.1577638743897,18.617626270558603,1004.1164811587226,8,25.0877079687974,121.41798945963463,50.347250313331976
2013.9275776636655,39.1199409424691,102.83732621839181,7,24.944588340353654,121.53673376836416,56.44429299793528
2013.7147093535202,26.1555143141877,1973.120498446129,5,25.07111785081196,121.42990164315457,31.27946393937127
2014.362296665958,34.417185973939354,388.2458182356428,5,25.05864883088575,121.54938559144534,51.92938275896235
2013.280386864993,25.989681612031656,137.66539506879602,7,25.097705238717896,121.45339336391575,58.124780088347244
2013.6524949950908,11.298365184508166,2477.2057347585314,8,24.967317472204744,121.53147801521179,38.44105449288815
2014.269547602936,34.53344696083935,12.475863519078233,4,25.037886776952078,121.54318707505584,46.28154243319934
2012.4405912044642,35.66303105353327,90.64572260596319,5,25.0056837374714,121.40028302966586,50.20391710738563
2012.5018736852128,30.52750304304006,321.3801873310723,6,24.994465352498686,121.53766431655981,57.798580655100444
2014.8354448630123,32.24669987024121,147.72231069125556,0,25.06990620741828,121.41275462630209,42.48069318941657
2013.5231265305995,25.184153091861713,2473.450609645056,0,25.018175425929645,121.5234985911777,21.535356531810425
2014.2592198208615,12.852218115404188,2866.3376131863215,5,25.02936531345077,121.42328470580563,32.342725578386144
2014.7215921200097,33.37195546850744,935.2761518199234,6,25.051657227020097,121.48461527943998,47.04451921453265
2012.3716093245926,24.223665743790956,131.73571461729392,0,24.967971870354706,121.46916325257166,49.339312243252316
2014.385696775748,4.926423434915579,961.8431877685045,6,25.05120302035699,121.47577487948479,52.03039523698142
2012.2604013300522,18.26035727147845,163.63460577235477,9,25.08806302404536,121.56729052405255,65.33474616504499
2012.2344684196562,22.00149810844396,1697.7498123212963,4,24.99415861629794,121.50482805974629,37.28703322102575
2012.6368314165222,8.639165963178513,2627.8020562818515,0,25.047567964219745,121.59514822574059,19.43102948983386
2014.5664260902536,21.19318133591041,629.2611483480758,5,24.95523845451025,121.50035232532314,51.458406475173476
2013.9765384454204,27.43008163712861,547.142716895849,0,24.969301062409045,121.4591084770559,43.050241986656545
2012.6131921012443,7.8057688215326015,917.4754165700244,5,25.06378913042414,121.57146529794953,51.99278104852079
2012.0364227027662,30.764468272702807,1069.041342758704,1,25.024496537938983,121.49656552257498,34.91530005800464
2013.966553215029,31.170124502393314,467.39842531544303,9,24.931475484535625,121.57949325646881,57.29853257123496
2013.1302020236246,25.576279611664013,306.0991017209741,9,24.950453120592087,121.40616735146249,61.33849709726001
2014.2917701700198,23.825496720409596,800.0643963040759,1,25.09460029642514,121.56206778614346,40.220123214551975
2014.4693819522486,13.644081576922314,2466.4386924100927,5,25.0035149872306,121.55684588347954,36.898223778762706
2014.834415515832,0.1545552936683281,601.7810828830843,5,25.076067912631544,121.40327765866077,55.231788557977104
2012.812761180159,29.221111822918292,456.67420656028276,7,25.010915728659914,121.42583697465649,48.242933300417214
2014.8085307949207,34.17324126578372,1482.3805525471444,1,24.99719344827107,121.4234379863496,27.01511876006116
2012.6601449614298,39.51576694249494,608.8735694467026,0,25.00631121957251,121.55136251396267,34.16345362470373
2014.5750280162777,36.125827418814296,30.448203361633084,6,25.04068790517444,121.41898057430389,48.80578357501568
2012.608165263688,25.492407300465032,2246.909210381261,2,24.99989645703415,121.58506486178932,28.581975695534055
2013.6031353297908,0.5785645840789133,1643.9452357026837,2,25.06997399368956,121.49249225833154,39.35123793280271
2013.858707768931,14.28069196002407,3251.7684016727444,5,25.050157789059377,121.56830366708812,24.03251995683831
2012.9909536573264,39.25589331328445,342.72999444979075,7,25.00849725764878,121.43291192603083,52.56813469681091
2014.0843943864554,9.870245571088386,894.3624463357941,0,24.984874495316184,121.47294503200094,40.58338442127753
2014.2558515248152,31.70493082241179,119.9422089268172,4,25.097935202418565,121.43272979350199,46.966581660958965
2014.5116046480127,27.772357331848625,227.09193769659538,0,24.97508757065092,121.53651881140078,41.959156867858134
2013.180371221965,24.001177669717933,1186.8799425266986,3,24.94766653613456,121.54618650154654,33.329173534594254
2012.3857655273755,27.55256388796648,1135.4375402371593,6,25.075821454215586,121.46390353725627,42.95000274461125
2013.4382512244176,27.09018574713383,273.956005151795,9,24.962339287611893,121.45675736001134,58.75412691391308
2012.4139925520437,15.46821454048695,613.0009648654358,5,25.084188443961384,121.40081927390558,48.25355701157796
2014.2789291569193,38.14004059312683,172.75081142407657,9,25.060920427125502,121.55121868441057,54.4604524473129
2012.8774031144196,31.67099682820766,6742.555792501312,8,24.964460254177833,121.56870938055275,-6.4690599878587145
2012.3713619933515,35.42600463628543,11.24041151551505,5,24.97283712548702,121.58010616648811,51.67697126977477
2012.6842382238692,38.581662667737554,3072.7011245320487,0,25.061074855673777,121.52621548400361,13.957819042684807
2014.5529913601565,28.62516943103671,537.755082623219,2,25.030275462632336,121.58475706798495,48.38529484392604
2014.1297140918439,10.821585147416641,171.3453380964748,2,25.03840680484263,121.59182228548659,52.47437269179801
2012.59087862786,39.48788955529275,73.24610590374263,9,24.9147382551663,121.4013867175295,53.364132630743065
2014.128734855302,29.90023551055812,1916.4434789505297,1,24.951893559248116,121.48300377949835,25.727708523969383
2013.3164651054058,9.611382534319395,506.24591392430597,5,24.90967715043277,121.46151229884224,50.04384602138821
2013.7275008557453,30.877017080179435,2090.3183311593352,6,25.057667637797838,121.48377565112472,32.70474128150176
2013.5536357270057,33.50718048030321,119.50366131458817,2,25.089649379720445,121.5247883158093,43.61040009105173
2013.330242596482,7.8786582383790815,1338.289077626778,6,24.955893215524743,121.54738189182746,42.72913648743515
2013.9281891923733,16.445572807039007,210.90897545903258,3,25.093125759466524,121.52094162806054,55.88688303925487
2012.7357769190696,10.567666529412083,1013.6783631171933,7,24.937400925261326,121.4410514711986,50.96271128649621
2013.237714707821,8.058262489893767,606.7536148071468,0,25.085565695994163,121.5573983851404,42.59701624738666
2013.4354803144245,16.99028470782407,304.8868730837643,4,24.99491337049153,121.51253903330644,49.897703382792166
2014.7937087070702,25.78421359337334,41.594323028149965,7,24.90011083296658,121.42047591009658,56.01848021192826
2014.6462549972864,17.025297731887257,145.0271352420149,9,24.964238467422426,121.51631204800533,63.002307220545724
2014.5053773732423,39.41183692944997,2044.2992328007406,2,24.927316363915722,121.42773211436838,26.106238525157984
2013.4581357486827,19.08508911660997,610.8936630860036,5,25.04200658672335,121.52520336821892,46.764029262044644
2013.5869197107388,37.75916485145453,642.313162210419,3,24.94044928760672,121.47961287426045,39.24656093077944
2012.2299159843526,8.096617356872562,1018.0823832176243,9,25.031523208742698,121.46156736396786,60.17606337411765
2013.120150629776,16.982241499753613,784.5853966111005,4,25.06911564579675,121.45770607917883,49.63765830107815
2013.7026508596446,0.2544788933554365,348.3621337759918,0,25.075948781188,121.54252011167083,46.86952071189612
2014.1772507041578,17.080859276039124,2713.580401628411,8,25.06597272931416,121.44809705123578,39.68927921530419
2014.5795501705966,9.015361791053365,1242.0041459758716,5,25.09505818105261,121.46745237162844,42.915379293375956
2014.1447729086885,8.893807244550626,68.67029504744731,2,25.078669690596044,121.48332828654469,57.93478237817611
2014.1060065433312,12.504442711369656,528.7520488835255,9,24.903054479825546,121.45455542922517,55.05260501174969
2014.3488803900782,25.840468958833583,2223.2581130771705,9,25.06177749884346,121.40003793070366,39.462402081724235
2012.737099228985,23.942791691886317,133.37074929576238,8,25.035899877110083,121.50218147093398,60.834312258815736
2014.7155782686405,38.80463143130229,279.6098753489722,7,24.9860728232679,121.49221882894881,49.337538524397786
2014.7458316165798,20.585053048545767,707.5324152403686,0,24.96786936138041,121.55869802550104,41.973328792277584
2013.2128293689914,14.776971390179238,324.28675577011046,5,25.092173479612335,121.57719429945276,59.26566144832901
2014.9286025930742,2.6368555606262767,611.2049647922055,9,24.99216556704472,121.54627366691237,56.553137784166054
2012.9433520752325,6.7397087722161775,5201.821541398271,0,24.960322325069594,121.44586059027961,-3.953419968625355
2014.4535059298742,38.54629770443172,313.1148704977574,7,24.969290775820365,121.55610961120215,50.72787361138391
2013.4186615464625,13.56428208872082,925.5657027959783,1,25.039651598060015,121.42152954811361,38.75820509838378
2013.2417909571639,21.942079304787473,4074.901958206505,9,24.98193597854942,121.5281579201533,20.296788447366335
2014.6835344931562,22.60197785008524,497.31026819405264,3,25.079809969365854,121.58006231902641,44.53483442970658
2014.7987023472397,38.082008838668166,793.5316460593864,5,25.096173418454576,121.42885940406786,43.38332261678332
2013.3340640840322,32.68411401331008,351.6452704474466,3,24.943221360074503,121.52918423110027,43.997796048974045
2013.2078390951103,38.66776976411749,410.73630015404996,6,25.078812624712306,121.52204714811508,51.70261303124374
2012.9625502222016,13.12963312397303,1049.3772105540831,9,25.01567763170318,121.58676593617265,52.59029287695246
2012.1047473754682,37.115863752574114,867.3414260263816,4,25.084195024252413,121.49750053573116,45.52985468874092
2014.513940655966,17.07727439065345,55.60460153935768,2,25.019236411418483,121.41621023061708,48.24326417796729
2013.9956418968125,7.368308570429281,755.314771685067,2,24.966526753369845,121.40045991436698,47.73906603194996
2012.5584162623127,24.956557603790706,664.0393005355035,3,25.085553311918915,121.53807872526141,48.22553301692108
